year,month,month_name,city,province,region,latitude,longitude,population_millions,pm25_ugm3,aqi_us,aqi_category,annual_pm25_avg_ugm3,who_guideline_ratio,is_smog_season,is_crop_burning_season,is_monsoon_season,season,covid_lockdown_period,data_source,data_quality,pakistan_national_avg_pm25,pakistan_global_rank
2023,2,February,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,189.9,240,Very Unhealthy,115.2,38.0,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,3,March,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,112.4,180,Unhealthy,115.2,22.5,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,4,April,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,60.8,154,Unhealthy,115.2,12.2,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,5,May,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,47.4,130,Unhealthy for Sensitive Groups,115.2,9.5,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,6,June,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,45.2,125,Unhealthy for Sensitive Groups,115.2,9.0,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,7,July,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,49.9,136,Unhealthy for Sensitive Groups,115.2,10.0,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,8,August,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,65.3,156,Unhealthy,115.2,13.1,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,9,September,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,80.0,164,Unhealthy,115.2,16.0,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,10,October,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,132.6,191,Unhealthy,115.2,26.5,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,11,November,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,179.0,229,Very Unhealthy,115.2,35.8,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2023,12,December,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,198.0,248,Very Unhealthy,115.2,39.6,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,72.1,3.0
2024,1,January,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,218.5,268,Very Unhealthy,118.0,43.7,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,2,February,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,196.3,246,Very Unhealthy,118.0,39.3,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,3,March,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,114.6,182,Unhealthy,118.0,22.9,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,4,April,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,61.2,154,Unhealthy,118.0,12.2,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,5,May,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,48.3,133,Unhealthy for Sensitive Groups,118.0,9.7,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,6,June,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,46.7,129,Unhealthy for Sensitive Groups,118.0,9.3,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,7,July,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,52.3,142,Unhealthy for Sensitive Groups,118.0,10.5,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,8,August,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,63.9,155,Unhealthy,118.0,12.8,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,9,September,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,81.9,165,Unhealthy,118.0,16.4,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,10,October,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,136.1,193,Unhealthy,118.0,27.2,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,11,November,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,178.6,229,Very Unhealthy,118.0,35.7,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2024,12,December,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,207.8,258,Very Unhealthy,118.0,41.6,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,73.7,3.0
2025,1,January,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,225.1,275,Very Unhealthy,123.5,45.0,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,2,February,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,207.3,257,Very Unhealthy,123.5,41.5,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,3,March,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,125.7,187,Unhealthy,123.5,25.1,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,4,April,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,66.4,157,Unhealthy,123.5,13.3,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,5,May,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,50.6,138,Unhealthy for Sensitive Groups,123.5,10.1,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,6,June,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,46.9,129,Unhealthy for Sensitive Groups,123.5,9.4,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,7,July,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,57.0,152,Unhealthy,123.5,11.4,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,8,August,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,68.5,158,Unhealthy,123.5,13.7,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,9,September,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,86.0,167,Unhealthy,123.5,17.2,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,10,October,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,143.0,196,Unhealthy,123.5,28.6,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,11,November,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,195.4,245,Very Unhealthy,123.5,39.1,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2025,12,December,Faisalabad,Punjab,Central Punjab,31.4187,73.0791,3.8,217.2,267,Very Unhealthy,123.5,43.4,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,80.1,1.0
2015,1,January,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,221.4,271,Very Unhealthy,118.0,44.3,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,2,February,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,191.9,242,Very Unhealthy,118.0,38.4,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,3,March,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,115.8,182,Unhealthy,118.0,23.2,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,4,April,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,62.8,155,Unhealthy,118.0,12.6,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,5,May,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,49.5,135,Unhealthy for Sensitive Groups,118.0,9.9,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,6,June,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,45.3,125,Unhealthy for Sensitive Groups,118.0,9.1,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,7,July,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,51.9,141,Unhealthy for Sensitive Groups,118.0,10.4,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,8,August,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,67.3,157,Unhealthy,118.0,13.5,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,9,September,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,80.8,164,Unhealthy,118.0,16.2,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,10,October,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,131.5,190,Unhealthy,118.0,26.3,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,11,November,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,187.5,238,Very Unhealthy,118.0,37.5,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2015,12,December,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,204.9,255,Very Unhealthy,118.0,41.0,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,1,January,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,203.3,253,Very Unhealthy,112.0,40.7,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,2,February,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,188.4,239,Very Unhealthy,112.0,37.7,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,3,March,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,111.3,180,Unhealthy,112.0,22.3,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,4,April,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,58.8,153,Unhealthy,112.0,11.8,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,5,May,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,45.0,124,Unhealthy for Sensitive Groups,112.0,9.0,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,6,June,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,43.6,121,Unhealthy for Sensitive Groups,112.0,8.7,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,7,July,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,50.2,137,Unhealthy for Sensitive Groups,112.0,10.0,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,8,August,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,62.0,154,Unhealthy,112.0,12.4,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,9,September,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,80.6,164,Unhealthy,112.0,16.1,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,10,October,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,127.0,188,Unhealthy,112.0,25.4,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,11,November,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,172.8,223,Very Unhealthy,112.0,34.6,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2016,12,December,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,193.9,244,Very Unhealthy,112.0,38.8,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,1,January,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,202.6,253,Very Unhealthy,110.0,40.5,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,2,February,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,183.7,234,Very Unhealthy,110.0,36.7,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,3,March,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,108.5,178,Unhealthy,110.0,21.7,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,4,April,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,58.5,153,Unhealthy,110.0,11.7,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,5,May,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,44.2,122,Unhealthy for Sensitive Groups,110.0,8.8,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,6,June,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,43.2,120,Unhealthy for Sensitive Groups,110.0,8.6,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,7,July,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,48.8,134,Unhealthy for Sensitive Groups,110.0,9.8,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,8,August,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,62.0,154,Unhealthy,110.0,12.4,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,9,September,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,77.4,162,Unhealthy,110.0,15.5,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,10,October,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,127.6,188,Unhealthy,110.0,25.5,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,11,November,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,175.2,225,Very Unhealthy,110.0,35.0,1,1,0,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2017,12,December,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,193.8,244,Very Unhealthy,110.0,38.8,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Estimated (pre-monitoring era),,
2018,1,January,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,214.6,265,Very Unhealthy,115.3,42.9,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,2,February,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,195.7,246,Very Unhealthy,115.3,39.1,1,0,0,Winter (Smog Season),0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,3,March,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,114.5,181,Unhealthy,115.3,22.9,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,4,April,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,61.7,154,Unhealthy,115.3,12.3,0,0,0,Spring,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,5,May,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,47.2,130,Unhealthy for Sensitive Groups,115.3,9.4,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,6,June,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,45.2,125,Unhealthy for Sensitive Groups,115.3,9.0,0,0,0,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,7,July,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,50.7,138,Unhealthy for Sensitive Groups,115.3,10.1,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,8,August,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,65.7,156,Unhealthy,115.3,13.1,0,0,1,Summer/Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
2018,9,September,Gujranwala,Punjab,North Punjab,32.1877,74.1945,2.3,80.6,164,Unhealthy,115.3,16.1,0,0,1,Post-Monsoon,0,IQAir World Air Quality Report 2018-2025 / IQAir city pages / PMC research compilation / WHO AQLI 2025,Verified,74.27,2.0
